comment_id,comment_text,true_sentiment,type,cleaned_text
19653,@pdamsuryasembada siap sudah menyala terimakasih simulasi tinggal di wilayah bencana alamnya. Lain kali lebihin lagi ya hikmahnya ☠👍,Positif,Pernyataan,siap sudah menyala terimakasih simulasi tinggal di wilayah bencana alamnya .  lain kali lebihin lagi ya hikmahnya
19655,@pdamsuryasembada sudah pernah di datengin sabtu kemaren tapi gini lagi ga nyala sama sekali airnya,Negatif,Pernyataan,sudah pernah di datengin sabtu kemaren tapi gini lagi ga nyala sama sekali airnya
19657,"BANYU MATI TERUS PANTEKKK, PUTAT JAYA KENE DI DELOK",Negatif,Pernyataan,"banyu mati terus pantekkk ,  putat jaya kene di delok"
19658,"Min jane opoo seh akhir² iki air mati masio nyala koyo tinggal 1/2 nyowone intine nyalane pueelaaan banget sampe kudu ngisi lewat ember gae ngisi bak mandi ,ngene iki sampe kapan min rencanae",Negatif,Pertanyaan,"min jane opoo seh akhir iki air mati masio nyala koyo tinggal nyowone intine nyalane pueelaaan banget sampe kudu ngisi lewat ember gae ngisi bak mandi  , ngene iki sampe kapan min rencanae"
19662,"Ijin tanya, kalo 1 nomer pelanggan sdh terdaftar ke aplikasi di suatu hp, lalu mau ditambahkan ke hp lain (dan nomor hp lain) apakah memang tidak bisa ya?",Netral,Pertanyaan,"ijin tanya ,  kalo nomer pelanggan sdh terdaftar ke aplikasi di suatu hp ,  lalu mau ditambahkan ke hp lain dan nomor hp lain apakah memang tidak bisa ya ? "
19664,@pdamsuryasembada lalu bagaimana caranya ya? Mungkin hapus data dari hp yg lama,Netral,Pertanyaan,lalu bagaimana caranya ya ?  mungkin hapus data dari hp yg lama
19665,@pdamsuryasembada apakah cukup dengan keluar / sign out dari hp lama? Karena saya ingin memindah datanya ke hp & nomor lain,Netral,Pertanyaan,apakah cukup dengan keluar sign out dari hp lama ?  karena saya ingin memindah datanya ke hp nomor lain
19667,CIS blm bisa digunakan ya??,Netral,Pertanyaan,cis blm bisa digunakan ya  ? 
19669,Semoga tidak lama,Positif,Pernyataan,semoga tidak lama
19670,Lagi dan terjadi lagi kontraktormu gimana ini pak @ericahyadi_ @dsdabmsby pipa segitu gede nya kena bor nya beco yo jelas bocor,Negatif,Pertanyaan,lagi dan terjadi lagi kontraktormu gimana ini pak pipa segitu gede nya kena bor nya beco yo jelas bocor
19671,"Kemaren air yg kluar tiba2 kuning coklat, hari ini pipa dipecahin, g sabar nunggu kejutan berikutnya. Semangat PDAM! 😌",Positif,Pernyataan,"kemaren air yg kluar tiba kuning coklat ,  hari ini pipa dipecahin ,  g sabar nunggu kejutan berikutnya .  semangat pdam ! "
19675,"Kapan murup e min,moleh kerjo gak nok banyu gak isok ados",Negatif,Pertanyaan,"kapan murup e min , moleh kerjo gak nok banyu gak isok ados"
19677,@pdamsuryasembada estimasi waktu pengerjaan sampe normalisasi berapa lama?,Netral,Pertanyaan,estimasi waktu pengerjaan sampe normalisasi berapa lama ? 
19678,@pdamsuryasembada sampe jam brapa min ?,Netral,Pertanyaan,sampe jam brapa min  ? 
19680,@pdamsuryasembada sudah seharian loh min 😢,Positif,Pernyataan,sudah seharian loh min
19681,Pandegiling mati 4 hari piye iki wes mbayar e larang banyu e kotor pol,Negatif,Pernyataan,pandegiling mati hari piye iki wes mbayar e larang banyu e kotor pol
19683,Ini kira2 kapan selesainya?,Netral,Pertanyaan,ini kira kapan selesainya ? 
19684,@alviilianaa anggap aja kerjanya 3 hari. Kerja mereka lambat betul soalnya. Mereka jg gak pernah kasi waktu jelas.,Netral,Pernyataan,anggap aja kerjanya hari .  kerja mereka lambat betul soalnya .  mereka jg gak pernah kasi waktu jelas . 
19685,Minn area kuwukan mati lagi dari semalam jam 9 malam kapan nyala lagii,Negatif,Pertanyaan,minn area kuwukan mati lagi dari semalam jam malam kapan nyala lagii
19689,Pdam daerah pondok maritim mati ya pak ..tak ada pemberitahuan.,Negatif,Pernyataan,pdam daerah pondok maritim mati ya pak  .  tak ada pemberitahuan . 
19691,@pdamsuryasembada sudah nyalah pak..terima kasih,Positif,Pernyataan,sudah nyalah pak  .  terima kasih
19692,Pengaduan saya via CIS mohon di cek min,Negatif,Pernyataan,pengaduan saya via cis mohon di cek min
19693,Ini kupang indah mati lagi senin Dari pagi buta,Negatif,Pernyataan,ini kupang indah mati lagi senin dari pagi buta
19695,"Kapan ya air normal kembali, capek lihat air gak lancar keluarnya mualem2 terus..",Negatif,Pertanyaan,"kapan ya air normal kembali ,  capek lihat air gak lancar keluarnya mualem terus  . "
19699,Min..saya sudah minta permintaan bantuan air untuk daerah dukuh pakis belum ada respon,Negatif,Pernyataan,min  .  saya sudah minta permintaan bantuan air untuk daerah dukuh pakis belum ada respon
19701,Min wisma lidah kulon air mati dari siang apakah ada yg sakit lagi pipinya? 😢,Negatif,Pertanyaan,min wisma lidah kulon air mati dari siang apakah ada yg sakit lagi pipinya ? 
19703,"min yok opo iki gurung seminggu mati neh  banyu e , iki kok digawe dulinan yoo .. di DM di tlp gk respon kudu komen ng status ngene ta ? cek ketok wong akeh ????",Negatif,Pertanyaan,"min yok opo iki gurung seminggu mati neh banyu e  ,  iki kok digawe dulinan yoo  .  di dm di tlp gk respon kudu komen ng status ngene ta  ?  cek ketok wong akeh  ? "
19704,area kemlaten gurung onok seminggu mati maneh,Negatif,Pernyataan,area kemlaten gurung onok seminggu mati maneh
19705,pak @ericahyadi_  yok opo pak opo gra2 proyek e smpyn pak kok matian ngene ?banyu e ? kongkon adus nang kali ta pak aku ngeramut lansia ambk arek cilik pak .. byr gak tau telat kok matian ngene yaa Allah 😢 tolong pak ndang marikno proyek e smpyn ng kebraon iku .. ganggu pak sumpaaahhh ganggu,Negatif,Pertanyaan,pak yok opo pak opo gra proyek e smpyn pak kok matian ngene  ? banyu e  ?  kongkon adus nang kali ta pak aku ngeramut lansia ambk arek cilik pak  .  byr gak tau telat kok matian ngene yaa allah tolong pak ndang marikno proyek e smpyn ng kebraon iku  .  ganggu pak sumpaaahhh ganggu
19706,@cakj1  cak ji ayoo responen wargamu iki kok msti pdam mati engkuk alsan e gra2 proyek .. wayah e wong repot isuk2 mesti mati,Negatif,Pertanyaan,cak ji ayoo responen wargamu iki kok msti pdam mati engkuk alsan e gra proyek  .  wayah e wong repot isuk mesti mati
19710,Min air di daerah kuwukan mati  dari kmaren belum nyala,Negatif,Pernyataan,min air di daerah kuwukan mati dari kmaren belum nyala
19711,Apa hari ini dampak tdk keluar nya air d daerah gembong pak?  Tlg pak konfirmasi dl klo tdk nyala krn kami tdk py tandon,Negatif,Pertanyaan,apa hari ini dampak tdk keluar nya air d daerah gembong pak ?  tlg pak konfirmasi dl klo tdk nyala krn kami tdk py tandon
19714,"Kenapa air pdam Sekarang kondisinya keruh banget ya, 1 minggu Smpe 3x di kuras... Habis mandi malah sekeluarga badan terasa gatal... Mohon penjelasannya",Negatif,Pertanyaan,"kenapa air pdam sekarang kondisinya keruh banget ya ,  minggu smpe x di kuras  .  habis mandi malah sekeluarga badan terasa gatal  .  mohon penjelasannya"
19716,"min manukan kulon gak murup ket wingi, yok opo iki??",Netral,Pertanyaan,"min manukan kulon gak murup ket wingi ,  yok opo iki  ? "
19717,Pagi ini air pdam pacar keling keruh ... Kira kira kenapa dan sampai kapan ya? 😢,Negatif,Pertanyaan,pagi ini air pdam pacar keling keruh  .  kira kira kenapa dan sampai kapan ya ? 
19718,Min Lontar Kuwukan kok gak nyala-nyala gimana ni min?,Netral,Pertanyaan,min lontar kuwukan kok gak nyala nyala gimana ni min ? 
19722,Min kuwukan dari semalam ga nyala,Negatif,Pernyataan,min kuwukan dari semalam ga nyala
19724,"Min udah beberapa minggu ini sekitar 1-2 mingguan, setelah gangguan air di manukan (tgl 15 mei) sampai sekarang airnya kok keruh yaa😢kenapa yaa?? Keliatan kuning gitu",Negatif,Pertanyaan,"min udah beberapa minggu ini sekitar mingguan ,  setelah gangguan air di manukan tgl mei sampai sekarang airnya kok keruh yaa kenapa yaa  ?  keliatan kuning gitu"
19726,@pdamsuryasembada sudah ku dm ya min,Netral,Pernyataan,sudah ku dm ya min
19728,Di daerah bulak banteng gg12 no 40 air susah sekali keluarnya,Negatif,Pernyataan,di daerah bulak banteng gg no air susah sekali keluarnya
19729,@pdamsuryasembada kapan nyalanya min hingga sekarang belum nyala,Negatif,Pertanyaan,kapan nyalanya min hingga sekarang belum nyala
19730,@pdamsuryasembada tolong air dikuwukan masih belum nyala. Tolong segera diperbaiki pipanya. Ini sampek gak bisa semuanya gara2 air gak nyala,Negatif,Pernyataan,tolong air dikuwukan masih belum nyala .  tolong segera diperbaiki pipanya .  ini sampek gak bisa semuanya gara air gak nyala
19731,"@pdamsuryasembada min kuwukan kapan nyalahe iki min, tolong kejelasannya jangan cuma bilang sudah proses normalisasi tapi ternyata ga nyala-nyala.",Negatif,Pertanyaan,"min kuwukan kapan nyalahe iki min ,  tolong kejelasannya jangan cuma bilang sudah proses normalisasi tapi ternyata ga nyala nyala . "
19732,@pdamsuryasembada kalau yg gara2 depan peruma alam galaxy mana?? belum nyala sampai sekarang,Negatif,Pertanyaan,kalau yg gara depan peruma alam galaxy mana  ?  belum nyala sampai sekarang
19736,"@pdamsuryasembada wes tak dm min, cek",Netral,Pernyataan,"wes tak dm min ,  cek"
19739,@pdamsuryasembada sudah min,Positif,Pernyataan,sudah min
19741,"@pdamsuryasembada sudah min tapi air sangat keruh dan berwarna coklat, apa bisa dibantu pengecekan? 🙏",Negatif,Pertanyaan,"sudah min tapi air sangat keruh dan berwarna coklat ,  apa bisa dibantu pengecekan ? "
19742,@pdamsuryasembada min air kuwukan kok tiba tiba mati lagi dari jam 9 hingga pagi ini belum menyala kenapa lagi kah?,Negatif,Pertanyaan,min air kuwukan kok tiba tiba mati lagi dari jam hingga pagi ini belum menyala kenapa lagi kah ? 
19744,@pdamsuryasembada kira kira kapan nyala normal min semalam nyala keruh jam 12 mati lagi,Negatif,Pertanyaan,kira kira kapan nyala normal min semalam nyala keruh jam mati lagi
19746,@pdamsuryasembada pagiiii min keluar kecil sekali,Negatif,Pernyataan,pagiiii min keluar kecil sekali
19747,@dhendre sekarang mati lagi,Negatif,Pernyataan,sekarang mati lagi
19748,@pdamsuryasembada min sampe sekarang kuwukan ga nyala nyala nyala kecil bgt terus mati kapan normalnya,Negatif,Pertanyaan,min sampe sekarang kuwukan ga nyala nyala nyala kecil bgt terus mati kapan normalnya
19750,@pdamsuryasembada bisa nyala lagi kapan nih min? Yang terbaru dari semalam mati hingga sekarang belum nyala,Negatif,Pertanyaan,bisa nyala lagi kapan nih min ?  yang terbaru dari semalam mati hingga sekarang belum nyala
19752,Proses paling cepat brapa lama kalau pasang baru ?,Netral,Pertanyaan,proses paling cepat brapa lama kalau pasang baru  ? 
19754,"halo admin, tolong cek dm saya ya🤚",Netral,Pernyataan,"halo admin ,  tolong cek dm saya ya"
19756,"@pdamsuryasembada saya cuma mau cek antrian pemasangan min, kira2 di tgl berapa ya? Kodenya sudah saya kirim di DM🖐",Netral,Pertanyaan,"saya cuma mau cek antrian pemasangan min ,  kira di tgl berapa ya ?  kodenya sudah saya kirim di dm"
19758,Oi lek banyu daerah dukuh kupang kok mati. Gk metu blas iki knp ya?,Negatif,Pertanyaan,oi lek banyu daerah dukuh kupang kok mati .  gk metu blas iki knp ya ? 
19760,min air dirumah saya lokasi dukuh setro kok keluar kecil sekali sampe mlm in...apakah ad perbaikan min,Negatif,Pertanyaan,min air dirumah saya lokasi dukuh setro kok keluar kecil sekali sampe mlm in  .  apakah ad perbaikan min
19762,@pdamsuryasembada sampe saat ini belum mengalir min wilayah dukuh setro,Negatif,Pernyataan,sampe saat ini belum mengalir min wilayah dukuh setro
19763,kenapa seh lek mati gk onok info yaa Allah😢,Negatif,Pertanyaan,kenapa seh lek mati gk onok info yaa allah
19767,"Alhamdulillah, hari air bisa ngalir
terimakasih... 🙏🙏🙏
semoga para petugas nya diberikan kesehatan, aamiin🤲",Positif,Pernyataan,"alhamdulillah ,  hari air bisa ngalir terimakasih  .  semoga para petugas nya diberikan kesehatan ,  aamiin"
19769,Saiki mati maneh mulai jam 6 esuk sampai jam 16.00 blas durung netes,Negatif,Pernyataan,saiki mati maneh mulai jam esuk sampai jam  .  blas durung netes
19771,info buat Rabu min,Netral,Pernyataan,info buat rabu min
19773,Kenapa Skrang PDAM ko yang keluar angin doang meteran muter tapi air ga keluar @pdamsuryasembada,Negatif,Pertanyaan,kenapa skrang pdam ko yang keluar angin doang meteran muter tapi air ga keluar
19775,@pdamsuryasembada kalau begini syaa yang d rugikan tagihan meningkat pdhal air ga keluar yang keluar angin dan meteran muter dengan kencang,Negatif,Pernyataan,kalau begini syaa yang d rugikan tagihan meningkat pdhal air ga keluar yang keluar angin dan meteran muter dengan kencang
19777,"Area Simo Sidomulyo min PDAM mati, koyoke kegaruk pekerjaan u ditch tolong nek perlu ditindak min kontraktor e",Negatif,Pernyataan,"area simo sidomulyo min pdam mati ,  koyoke kegaruk pekerjaan u ditch tolong nek perlu ditindak min kontraktor e"
19779,"Halo min, saya sdh WA dan DM tapi blm ada jawabannya. Tolong nomor pendaftaran T20240002685 progressnya sdh sampai mana?",Netral,Pertanyaan,"halo min ,  saya sdh wa dan dm tapi blm ada jawabannya .  tolong nomor pendaftaran t progressnya sdh sampai mana ? "
19780,"@ana_nharo93 sejak Rabu saya sudah upload berkas bantuan jaringan. Kalau belum ada perubahan lagi, besok saya ke kantor saja.",Netral,Pernyataan,"sejak rabu saya sudah upload berkas bantuan jaringan .  kalau belum ada perubahan lagi ,  besok saya ke kantor saja . "
19781,"@ana_nharo93 selamat pagi bu / pak @ana_nharo93 mohon maaf atas ketidaknyamanannya mohon waktu akan segera kami lakukan pengecekan.Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore, atau appstore. Terimakasih -G",Positif,Pernyataan,"selamat pagi bu pak mohon maaf atas ketidaknyamanannya mohon waktu akan segera kami lakukan pengecekan . untuk respon cepat pengaduan dapat melalui aplikasi cis pdam yang dapat diunduh di playstore ,  atau appstore .  terimakasih g"
19782,"@pdamsuryasembada terimakasih atas respon positifnya min, saat ini kami hanya menunggu info selanjutnya terkait PSB-SR. Semoga segera terpasang aliran PDAM di daerah kami. Trims",Positif,Pernyataan,"terimakasih atas respon positifnya min ,  saat ini kami hanya menunggu info selanjutnya terkait psb sr .  semoga segera terpasang aliran pdam di daerah kami .  trims"
19785,Min @pdamsuryasembada aku wes laporan sampek wes peng 5. Banyu ku mati wes sak ulan. Laporan di tanggepi iya saya usahakan hari ini,Negatif,Pernyataan,min aku wes laporan sampek wes peng  .  banyu ku mati wes sak ulan .  laporan di tanggepi iya saya usahakan hari ini
19786,Teknisi mu gaonok muncul,Netral,Pernyataan,teknisi mu gaonok muncul
19787,"Pak ini sby Lo kok kyak tinggal di hutan susah air , lalu klo mau kerja gausah mandi kah? Apa mandi pasir?😂",Negatif,Pertanyaan,"pak ini sby lo kok kyak tinggal di hutan susah air  ,  lalu klo mau kerja gausah mandi kah ?  apa mandi pasir ? "
19792,Apakah faedahnya utk warga SBY penampilan ini? Lebih berfaedah dan terpuji kalau membuat air berkualitas dan berstandar internasional. Masak ngak ada duit untuk research?,Netral,Pertanyaan,apakah faedahnya utk warga sby penampilan ini ?  lebih berfaedah dan terpuji kalau membuat air berkualitas dan berstandar internasional .  masak ngak ada duit untuk research ? 
19793,"Gak tepak blas,aku nang kene gak onok banyu kunu malah seneng2,ancen.......",Negatif,Pernyataan,"gak tepak blas , aku nang kene gak onok banyu kunu malah seneng , ancen  . "
19794,Aku diklampis semolo barat mau ajukan air aja nggak bisa krn nggak ada saluran induknya,Negatif,Pernyataan,aku diklampis semolo barat mau ajukan air aja nggak bisa krn nggak ada saluran induknya
19798,@pdamsuryasembada sdh katanya nggak ada subsidi saya sdh dtg sendiri di kantor pdam,Netral,Pernyataan,sdh katanya nggak ada subsidi saya sdh dtg sendiri di kantor pdam
19799,Uda 5 hari air drmh saya didaerah manukan lor mengecil bahkan g kluar,Negatif,Pernyataan,uda hari air drmh saya didaerah manukan lor mengecil bahkan g kluar
19801,@pdamsuryasembada saya sdh dm dulu tapi nggak papa saya DM lagi dulu saya di sdh disuruh ke kantor sampai kantor bilang nggak ada subsidi dan di sana nggak ada jaringan induk pipa pdam maka it saya harus bayar mahal jadi akhirnya nggak jadi pasang 😢,Negatif,Pernyataan,saya sdh dm dulu tapi nggak papa saya dm lagi dulu saya di sdh disuruh ke kantor sampai kantor bilang nggak ada subsidi dan di sana nggak ada jaringan induk pipa pdam maka it saya harus bayar mahal jadi akhirnya nggak jadi pasang
19803,"Selamat hari jadi Kota Surabaya, jaya selalu!",Netral,Pernyataan,"selamat hari jadi kota surabaya ,  jaya selalu ! "
19805,Minta info yg bisa bikin mobil biasanya min...,Netral,Pernyataan,minta info yg bisa bikin mobil biasanya min  . 
19807,"Daerah Tanjungsari, Surabaya Barat, kapan nyala airnya ya? Dari kemarin mati, sama sekali gak nyala.",Negatif,Pertanyaan,"daerah tanjungsari ,  surabaya barat ,  kapan nyala airnya ya ?  dari kemarin mati ,  sama sekali gak nyala . "
19808,Hoooeee ATENTION gara2 proyek drainase2 jalan yg udah jelek makin dirusak . Sekarang air mati dari kemarenn STOP ajatu proyek bikin susah !!!!!!! Daerah tanjungsari mati sampe kapannn 🔥😡😡😡😡😡,Negatif,Pertanyaan,hoooeee atention gara proyek drainase jalan yg udah jelek makin dirusak  .  sekarang air mati dari kemarenn stop ajatu proyek bikin susah  !  daerah tanjungsari mati sampe kapannn
19810,Alhamdulillah,Positif,Pernyataan,alhamdulillah
19814,"Dukuh pakis air sering mati, Tagihan air gak berkurang tetep banyak, air nyala selalu pelan, gimana ini solusinya? bisa jawab gak? @pdamsuryasembada",Negatif,Pertanyaan,"dukuh pakis air sering mati ,  tagihan air gak berkurang tetep banyak ,  air nyala selalu pelan ,  gimana ini solusinya ?  bisa jawab gak ? "
19815,Ini Pakuwon indah kok airnya dikit2 dikit mati apaan sih,Negatif,Pertanyaan,ini pakuwon indah kok airnya dikit dikit mati apaan sih
19819,@pdamsuryasembada kok ya ga ada pemberitahuan gitu lho min,Negatif,Pertanyaan,kok ya ga ada pemberitahuan gitu lho min
19820,Sby barat manukan air  tiba2 mati,Negatif,Pernyataan,sby barat manukan air tiba mati
19822,@pdamsuryasembada ok kayaknya udah nyala,Positif,Pernyataan,ok kayaknya udah nyala
