comment_text,true_sentiment,type
"@dsatyarini81 Selamat siang, apakah air masih tidak mengalir? mohon mengirimkan alamat lengkap, nomor pelanggan dan nomor telp via DM utk ditindaklanjuti petugas. Untuk respon cepat pengaduan dapat mengadu melalui Aplikasi CIS PDAM. Terima kasih. -w",Positif,Pertanyaan
"@ulfa_devita Selamat siang, apakah air masih tidak mengalir? mohon mengirimkan alamat lengkap, nomor pelanggan dan nomor telp via DM utk ditindaklanjuti petugas. Untuk respon cepat pengaduan dapat mengadu melalui Aplikasi CIS PDAM. Terima kasih. -w",Positif,Pertanyaan
"@zulfadiansyah7 Selamat siang bu Zulfa, wilayah Tengger terdampak pemasangan saluran drainase. apakah air masih tidak mengalir? mohon mengirimkan alamat lengkap, nomor pelanggan dan nomor telp via DM utk ditindaklanjuti petugas. Untuk respon cepat pengaduan dapat mengadu melalui Aplikasi CIS PDAM. Terima kasih. -w",Positif,Pertanyaan
Min mau tanya apa di daerah medayu utara air mati saya sudah melakukan pengaduam,Negatif,Pertanyaan
"@racunshopee_bywianda.shop selamat pagi Wianda shop, silahkan DM alamat lengkapnya utk kami cek informasi ke petugas. Terima kasih dan mohon maaf atas ketidaknyamanannya -w",Positif,Pernyataan
daerah tambak wedi ga keluar sama sekali sampai sekarang😢,Negatif,Pernyataan
"@ayumaasita selamat pagi bu Ayu, utk daerah Tambak Wedi saat ini sedang ada pemasangan saluran drainase. mohon dibantu nomor pelanggan dan no telp via DM. Utk respon cepat pengaduan melalui Aplikasi CIS PDAM. Terima kasih -w",Positif,Pernyataan
"Selamat pagi, saya mau menginformasikan tadi pagai ada petugas PDAM yang mencatatkan meteran di rumah saya akan tetapi kami tertidur beliau memberikan surat pemberitahuan akan tetapi di surat pemberitahuan tersebut beliau tidak menuliskan nomer hpnya jadi jelas saya tidak bisa menghubungi. Saya mencoba untuk mendownload aplikasi CMM PDAM Surya Sembada yang sekarang menjadi CSI saya sudah menulis catat meteran mandiri tetapi ada tulisan bahwa jadwal pencatatan tidak sesuai di aplikasi jadwal pencatatan saya 26-30 Juni 2024. Sedangkan petugas datang dirumah tanggal 2 Juli 2024 bagaimana saya mencatat meteran saya jika telah dari jadwal catat sedangkan petugas tidak memberitahu nomer hpnya",Negatif,Pertanyaan
"@we_luv_we_care Selamat pagi bu we luv we care, silahkan DM kami nomor pelanggannya dan no telpnya utk kami tindaklanjuti ke petugas terkait. Terima kasih -w",Positif,Pernyataan
"Kebraon mati lagi, baru berapa hari hidup udah mati lagi",Negatif,Pertanyaan
Kebraon mati lagi..mhn bantuannya krn dirumah ada org sakit,Negatif,Pernyataan
Daerah kebraon kok kecil secara mendadak ya? Terus terusan lagi,Negatif,Pertanyaan
Woyyy knp mati lg,Negatif,Pernyataan
Min mati terus ae min guwendeng guwendeng guwendengggg,Negatif,Pernyataan
Kebraon mati lagi 🥲,Negatif,Pernyataan
"Tulung Min, 27/8 air mengecil lagi, apakah ada perbaikan lagi????",Netral,Pertanyaan
Ayo dooonkk nyala ya Tuhaaann,Netral,Pernyataan
Apa sebelum proyek pemasangan saluran drainase ga konsul pihak terkait soal pemetaan jalur pipa pdam sih min @pdamsuryasembada ? Mosok dari kemarin kena alat berat terus. Kan yg dirugikan warga sama pdam juga. Ga belajar dari kesalahan kemarin2.,Negatif,Pertanyaan
👏,Netral,Pernyataan
"@y.alviann Mohon maaf atas ketidaknyamanannya, utk Kebraon sedang ada pemasangan saluran drainase. Utk bantuan tangki gratis selama perbaikan silahkan telp ke call center bebas pulsa 24 jam di 08001926666 atau melalui Aplikasi CIS di fitur pengaduan. -w",Negatif,Pernyataan
"@istifaniyah Selamat sore bu Isti, mohon maaf atas ketidaknyamanannya, utk Kebraon sedang ada pemasangan saluran drainase. Utk bantuan tangki gratis selama perbaikan silahkan telp ke call center bebas pulsa 24 jam di 08001926666 atau melalui Aplikasi CIS di fitur pengaduan. -w",Negatif,Pernyataan
"@els.anita Selamat sore ibu Anita, mohon maaf atas ketidaknyamanannya, utk Kebraon saat ini sedang ada pemasangan saluran drainase. Utk bantuan tangki gratis selama perbaikan silahkan telp ke call center bebas pulsa 24 jam di 08001926666 atau melalui Aplikasi CIS di fitur pengaduan. -w",Negatif,Pernyataan
"@steph.palas Selamat sore pak Palas, mohon maaf atas ketidaknyamanannya, utk Kebraon sedang ada pemasangan saluran drainase yang berdampak pada pipa pdam. Utk bantuan tangki gratis selama perbaikan silahkan telp ke call center bebas pulsa 24 jam di 08001926666 atau melalui Aplikasi CIS di fitur pengaduan. -w",Negatif,Pernyataan
@rizkirahmaw mohon maaf atas ketidaknyamanannya. Utk bantuan tangki gratis selama perbaikan ibu Rizki dapat telp ke call center di 08001926666 atau melalui Aplikasi CIS PDAM. 1 tangki utk 5-7 KK melalui RT/RW setempat/ koordinator warga. -w,Netral,Pernyataan
@dhaniswarna saat ini masih dalam penanganan petugas pak/bu Dhani. mohon maaf atas ketidaknyamanannya. Utk bantuan tangki gratis selama penanganan petugas dapat menghubungi call center bebas pulsa di 08001926666 atau melalui Aplikasi CIS PDAM di fitur pengaduan -w,Negatif,Pernyataan
Pak ini pdam rumah saya mesti airnya keruh kuning dan kecil kenapa ya? Bayar mahal tp air yg keluar kecil,Negatif,Pertanyaan
@dunia_plumbing terima kasih pak/bu -w,Positif,Pernyataan
"@fuad.alkhadafi selamat malam pak Fuad, mohon maaf atas kendala yg dialami. Silahkan DM kami data pelanggannya utk kami tindaklanjuti. Terima kasih -w",Positif,Pernyataan
"@pdamsuryasembada air dirumah saya juga keluarnya coklat banyak debunya, kalo pagi sama sore mati",Negatif,Pernyataan
"@indahhqq selamat malam ibu Indah. Mohon maaf atas ketidaknyamanannya. Mohon mengirimkan informasi data nomor pelanggan, alamat dan nomor telp via DM utk kami tindaklanjuti pengaduannya. Terima kasih -w",Positif,Pernyataan
"Mulai kemarin 27/8/24 air pdam di wilayah Simo Pronajaya RT.02 RW.08 Simomulyo Baru tidak mengalir sama sekali,  dan tidak ada pemberitahuan kepada warga.",Negatif,Pernyataan
"mohon info untuk daerah simo hilir sudah mati air dari tgl 27 pukul 5 sore sampai skrng belum nyala juga, kira2 sampai kapan air nya mati dan apa tdk ada bantuan distribusi air bersih dari pihak PDAM karna blm mendapat info pihak RT setempat, terima kasih",Positif,Pertanyaan
"@iant_hartoyo selamat pagi pak Ian, mhn maaf atas ketidaknyamanannya, gangguan air tsb disebabkan terdampak perbaikan pipa bocor di Kupang Jaya dampak peninggian Jembatan. Saat ini sedang diperbaiki petugas. Jika membutuhkan bantuan tangki gratis selama proses perbaikan berlangsung silahkan telpn call center bebas pulsa di 08001926666 -w",Negatif,Pernyataan
"@janitrajayalita selamat pagi, mohon maaf atas ketidaknyamanannya. Saat ini simohilir gangguan air krn perbaikan pipa D450mm di Jl Kupang Jaya dampak peninggian jembatan di Kupang Jaya, jika membutuhkan bantuan tangki gratis sementara dapat menghubungi call center bebas pulsa di 08001926666 atau melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w",Positif,Pernyataan
@pdamsuryasembada kira-kira sampai kapan air normal kembali min.,Netral,Pertanyaan
"Iklan nya Gercep,  kenyataan nya??? Jauuuuuuuuh. Sudah 1 bulan daerah Perumahan Mulyosari setetes air saja tidak ada. Distribusi tangki air tidak merata.. keruh juga air tangki nya",Negatif,Pertanyaan
"@propertyaan selamat siang utk wilayah Mulyosari saat ini sedang ada proyek pemasangan saluran drainase utk pencegahan banjir sepanjang 1,6 Km. Mohon maaf apabila selama proyek berlangsung bbrp kali terjadi gangguan air krn pipa terdampak. Apabila membutuhkan bantuan tangki gratis silahkan telp ke call center 08001926666 dg berkoordinasi ke RT/RW -w",Negatif,Pernyataan
"@pdamsuryasembada sudah tapi dr PDAM juga terbatas,  banyak kk yg tidak mendapatkan jatah air. Dan kualitas air bantuan gratis sangat kruh dan berbau amis😢",Negatif,Pernyataan
@pdamsuryasembada,Netral,Pernyataan
@pdamsuryasembada banyak yg tidak dapat bantuan tangki gratisan,Negatif,Pernyataan
@propertyaan utk bantuan tangki gratis silahkan berkoordinasi dgn RT/RW setempat agar pembagiannya merata pak. Mohon maaf atas ketidaknyamanannya -w,Netral,Pernyataan
@faizalfifatahill selamat siang utk drh Kebraon saat ini sedang ada pemasangan saluran drainase. Jika ada gangguan air krn pipa pdam terdampak dpt menghubungi call center pdam di 08001926666 -w,Negatif,Pernyataan
"@pdamsuryasembada sudah ke RT, pak RT bilang jatah nya terbatas,  1 hari cuman 2 tangki.",Netral,Pernyataan
@pdamsuryasembada kata P. RT dapatkan juga terbatas,Netral,Pernyataan
@pdamsuryasembada harusnya ga usah koordinasi RT RW ketika  pelanggan butuh segera datang..,Negatif,Pernyataan
@propertyaan baik pak sudah kami follow up permintaan tangkinya. Mohon maaf atas ketidaknyamanannya -w,Netral,Pernyataan
@cithabhimarani silahkan ibu menghubungi call center di 08001926666 atau melalui aplikasi CIS PDAM. 1 tangki utk 5-7 KK. -w,Netral,Pernyataan
@iant_hartoyo tadi siang pekerjaan perbaikan pipa bocor di Kupang Jaya sudah selesai. Mudah2an saat ini air sudah keluar di tempat bapak 🙏 -w,Negatif,Pernyataan
@pdamsuryasembada terima kasih air sdh mengalir🔥,Positif,Pernyataan
@iant_hartoyo Alhamdulillah terima kasih -w,Positif,Pernyataan
Air di wilayah karah kelurahan karah mulai galian box Culvert sampai sekarang sering tidak keluar @pdamsuryasembada @ericahyadi_,Negatif,Pernyataan
"@danangadi545 selamat malam pak Danang, mohon maaf atas ketidaknyamanannya. Apabila mengalami gangguan air selama proses pemasangan saluran drainase dpt menghubungi call center 📞 bebas pulsa24 jam di 08001926666 atau melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih 🙏 -w",Positif,Pernyataan
"@pdamsuryasembada galian box culvert sdh selesai dr bln Juli tapi air msh sering tidak keluar, sy sdh laporan sejak box culvert selesai sampai sekarang blm ditindaklanjuti mohon solusinya @ericahyadi_",Negatif,Pernyataan
"@danangadi545 Selamat siang, mohon maaf atas ketidaknyamanannya. Mohon dibantu alamt lengkap dan nomor telp via DM utk kami tindaklanjuti pengaduannya. Utk respon cepat pengaduan silahkan mengadu melalui Aplikasi CIS PDAM. -w",Positif,Pernyataan
"@danangadi545 baik pak Danang, segera kami tindaklanjuti -w",Positif,Pernyataan
@pdamsuryasembada trimakasih air sdh keluar,Negatif,Pernyataan
"@danangadi545 Alhamdulillah, terima kasih Pak Danang 🙏 -w",Positif,Pernyataan
"@pdamsuryasembada mohon info min...apa air pam di wilayah kebraon jebol lg, kog jam  segini air gk keluar? Trims",Negatif,Pertanyaan
"Di greges barat,,air pdam keluar cacing merah...warga kita terdampak sekali...apa ada solusi dr pdam..??padahal barusan jg d buatkan filter..",Negatif,Pertanyaan
Terima kasih @pdamsuryasembada yg sudah gercep melakukan perbaikan di kebraon yg hampir tiap hari jebol akibat pemabangunan saluran.....🤙🤘👍🙏,Positif,Pernyataan
"..,,,,,.......,,.,.,...........m...,....m............................",Negatif,Pernyataan
O8888,Netral,Pernyataan
"@pedro_za.,.m,..,.,.m.m...m....m,,..m..m.....m...m..m.......mm.....m.m?m.mmmmmmk.mmm.m..mmmm..mmm.mm.m.8jjj jnn j..j..k.mm, kk.j.  f",Netral,Pertanyaan
@pedro_zal26 Alhamdulillah. Terima kasih apresiasinya Pak Pedro 🙏👷🏽‍♂️ -w,Positif,Pernyataan
"@tm.mahendra89 mohon maaf atas ketidaknyamanannya. Silahkan menyertakan nomor pelanggan, alamat lengkap dan nomor telpnya via DM utk kami tindaklanjuti pengaduannya. Terima kasih pak Mahendra -w",Positif,Pernyataan
"Air di wilayah Pulosari kelurahan Gunungsari airnya keruh banget mulai hari Jumat 23 Agustus 2024 sampai hari ini Senin 26 Agustus 2024 mohon untuk PDAM Surabaya atas atensinya pelayanan dan kemudahan adalah barometer kinerja anda, trm ksh 🙏",Negatif,Pernyataan
"halo kak mau lapor, rumah saya sudah mati air dari hari jumat, hari sabtu petugas dateng cek ke rumah saya ternyata stop kran nya bermasalah, disuruh bayar 200rb di indomaret katanya disuruh nunggu 1-7 hari paling cepet, saya tlp lagi kemungkinan senin, trs hari ini saya tlp lagi katanya besok, boleh ngga minta tolong dibantu agar petugas segera datang saya uda 4 hari loo gabisa menggunakan air, no pdam 2112055 terima kasih🙏🏻",Positif,Pernyataan
"@asriyahindah selamat pagi Bu Asri, mohon maaf atas ketidaknyamananannya. Baik segera kami tindaklanjuti. Silahkan mengirimkan nomor pelanggan, nmr telp dan bukti pembayaran stop kran via DM. Terima kasih -w",Positif,Pernyataan
"@yoskustiyono92 selamat pagi pak Yos, mohon maaf atas ketidaknyamanan yg dialami. Utk tindak lanjut pengaduan mohon mengirimkan nomor pelanggan dan nomor telp via Dm. Utk respon cepat pengaduan silahkan mengunduh aplikasi CIS PDAM. Terima kasih -w",Positif,Pernyataan
"sudah ditangani, terima kasih🙏🏻",Positif,Pernyataan
👍,Netral,Pernyataan
AKU RINDU BANYU PDAM BAU KAPORIT MIINN MOSOK BAU AMIIIISS TEROS.... DAN RUPANE IKU LHOOOO ASTAGHFIRULLAAAAH,Negatif,Pernyataan
"@dinirobiin selamat malam ibu Dini, mohon maaf atas ketidaknyamanannya. Silahkan ibu DM kami nomor pelanggan dan nomor Hpnya utk kami tindaklanjuti pengaduannya. Utk respon cepat pengaduan silahkan mengunduh Aplikasi CIS PDAM. Terima kasih -w",Positif,Pernyataan
@asriyahindah Alhamdulillah. Terima kasih bu Asri -w,Positif,Pernyataan
"min , daerah kebraon apa mati lagi ya?",Negatif,Pertanyaan
"Min permisi, dr sekitar 1-2 mingguan air rumah saya di karangpoh tandes, airnya kotor/ menguning? Apa penyebabnya ya? Terimakasih min, semoga direspon oleh mimin hehe",Positif,Pertanyaan
Pdam air mati lagi sby barat manukan jam 8 pagi,Negatif,Pernyataan
Melalui apk cis bs y @pdamsuryasembada kmrn saudara mau pengajuan pasang baru dan dsuruh ke kantor pdam nya langsung,Netral,Pernyataan
"@hlmiprss selamat pagi kak Hlmiprss, mohon maaf atas ketidaknyamannya. Utk tindaklanjut pengaduan silahkan DM alamat lengkapnya. Utk respon cepat pengaduan silahkan mengadu melalui Aplikasi CIS PDAM -w",Positif,Pernyataan
Daerah manukan masih lama nyalahnya taa min?,Netral,Pertanyaan
"Sumurwelut mati lagi pak..kemarin uda, skrg lagi 😢",Negatif,Pernyataan
"@aswitasa dampak pemasangan saluran drainase kak di Manukan Tama, apakah saat ini air sudah mengalir kembali? -w",Negatif,Pertanyaan
"@salasa.robiah bisa bu, silahkan dicoba 😍 -w",Netral,Pernyataan
@rezakurniawan2752 selamat malam apakah air masih belum mengalir kembali? -w,Positif,Pertanyaan
"@renirachmawati_ Halo Kak, mhn maaf atas kendalanya, kami tindak lanjuti segera ke bagian terkait. Mhn dpt dibantu nomor pelanggan, alamat dan no telp melalui DM, atau lapor melalui aplikasi CIS PDAM di menu pengaduan. Kami tunggu konfirmasinya. Terima kasih -w",Positif,Pernyataan
Brp biaya pasang baru min ??,Netral,Pertanyaan
"pagi, saya mau psang baru pdam, tp coba lwat aplikasi Cis kuk gk bisa ya?",Netral,Pertanyaan
Untuk meteran yang sudah di tarik /diputus pasang baru apa bisa ya mint,Netral,Pertanyaan
"@edi_blank7 Selamat pagi, nomor pelanggan brp? kami cek informasi terlebih dahulu ke petugas. Normalnya harus dilunasi dulu tagihannya. Terima kasih -w",Positif,Pertanyaan
"@nauraputricahyadi Selamat pagi, kendalanya apa pak? bisa dikirim screenshotnya via DM, terima kasih -w",Positif,Pertanyaan
"@athi_rahma biaya normal Rp1.750.000 utk rumah tangga, saat ini sedang ada program diskon sesuai daya listrik. Silahkan mendaftar melalui Aplikasi CIS PDAM. -w",Netral,Pernyataan
"Kak mau tanya dong, apakah bisa pasang sambung baru tapi kk masih di rumah yg lama belum pindah di rumah yg akan dipasang sambung baru ini? 
Mohon infonya",Netral,Pertanyaan
"@tasyabrendaa Silahkan segera daftar kak, nanti bisa pakai form kekurangan persyaratan. Silahkan WA ke 08123316666. Terima kasih -w",Positif,Pernyataan
Bandarjo 3 Surabaya Barat mati sudah 1 bulan ... Gang avokat,Negatif,Pernyataan
@mnsurcoy baik pak segera kami tindaklanjuti ke petugas. Mohon maaf atas ketidaknyamanannya -w,Positif,Pernyataan
"Halo min, ini kampung saya satu kampung mati airnya dan gaada pemberitahuan dari pusat, dimohon kalau mau dimatikan di beri info min",Negatif,Pernyataan
"Halo min, ini kampung saya satu kampung mati airnya dan gaada pemberitahuan dari pusat, dimohon kalau mau dimatikan di beri info min",Negatif,Pernyataan
"@xx.dhanf_ halo kak selamat malam, mohon maaf atas ketidaknyamanannya. Silahkan DM alamat lengkapnya utk kami tindaklanjuti laporannya. Utk bantuan tangki gratis silahkan telp ke call center pdam bebas pulsa 24 jam di 08001926666. -w",Negatif,Pernyataan
"@xx.dhanf_  selamat malam kak dhanf, mohon maaf atas ketidaknyamanannya. Silahkan DM alamat lengkapnya utk kami tindaklanjuti laporannya. Utk bantuan tangki gratis silahkan telp ke call center pdam bebas pulsa 24 jam di 08001926666. -w",Negatif,Pernyataan
Air mengalir sampai jauh...,Negatif,Pernyataan
@cawalisuroboyo Terima kasih pak -w,Positif,Pernyataan
"Min kenapa air jelek ya, ada ulat merah juga min",Netral,Pertanyaan
"@heni_3ak2 selamat malam bu Heni, mohon maaf atas ketidaknyamanannya. Mohon mengirimkan nomor pelanggan dan no telp via DM utk kami tindaklanjuti. Utk respon cepat pengaduan melalui aplikasi CIS PDAM -w",Positif,Pernyataan
wooiiii min smpek jam piro mati banyu ee😢,Negatif,Pernyataan
👏👏👏,Netral,Pernyataan
"@yantikawrd ya bu Yantika, saat ini masih proses perbaikan pipa yg bocor dampak saluran drainase di Kebraon. mudah2an malam ini bisa selesai. mohon doanya utk petugas pdam. Terima kasih -w",Negatif,Pernyataan
@scoliosis_surabaya Terima kasih kak-w,Positif,Pernyataan
Min air di daerah kuwukan belom nyala hingga sekarang,Negatif,Pernyataan
"Pak,mulai pagi sampai malam ini kuwukan air e ( alm)",Negatif,Pernyataan
Cara undinya gimana min?,Netral,Pertanyaan
Sampai pagi tidak ada air mengalir dama sekali. Tandon sampai kosong. Gimana ini?,Negatif,Pertanyaan
@kyungseokkiiiii kuwukan,Netral,Pernyataan
"@ammelia_raf cara pengundiannya nanti dilive youtube bu ammelia, jadwalnya tanggal 6 Juni, Kamis. Cara utk ikut undiannya ada di caption bu. Terima kasih -w",Positif,Pertanyaan
"@dhendre Selamat pagi pak Dhendre, daerah Kuwukan saat ini sedang ada proyek pemasangan saluran drainase yg berdampak pada pipa pdam. Saat ini sedang dalam penanganan petugas pak. Mohon maaf atas ketidaknyamanannya. Jika membutuhkan bantuan tangki air sementara dapat menghubungi call center pdam bebas pulsa di 08001926666. Terima kasih -w",Positif,Pernyataan
@jarot_kw_86 selamat pagi pak Jarot. Air di Kuwukan alm krn terdampak proyek pemasangan drainase di Kuwukan Raya. Saat ini mashi dalam penanganan petugas. Mohon maaf atas ketidaknyamanannya -w,Negatif,Pernyataan
"@kyungseokkiiiii Selamat pagi pak/bu, daerah Kuwukan saat ini sedang ada proyek pemasangan saluran drainase yg berdampak pada pipa pdam. Saat ini sedang dalam penanganan petugas pak/bu. Mohon maaf atas ketidaknyamanannya. Jika membutuhkan bantuan tangki air sementara dapat menghubungi call center pdam bebas pulsa di 08001926666. Terima kasih -w",Positif,Pernyataan
