comment_id,comment_text,segmented_text,true_aspect,final_sentiment_label
26877,WAH PERFORM NYA KEREN BANGET COY MENYALA ABANGKUHH!!!!🔥🔥🔥🔥🔥🔥,performa nya keren sekali menyala abang !,Lainnya,Positif
26878,Wihhhh kerenn bgt!!!,keren banget !,Lainnya,Positif
26879,"Keren banget kak, sukses selalu kak🙌🙌🔥🔥","keren sekali kakak , sukses selalu kakak",Lainnya,Positif
26880,Altera the bestt!! Lanjutkan perjuangan mu🔥🙌,altera terbaik ! perjuangan mu,Lainnya,Netral
26885,"ma syaa Allah, sukses selalu yaa 🎀🍒","ma allah , sukses selalu",Lainnya,Positif
26886,Aaahh parah keren bgt 😢,parah keren banget,Lainnya,Positif
26887,kerenn!!🤩🤩🤩,keren !,Lainnya,Positif
26890,"Keren bangett, selalu semangatt yaa... Sukses terus🔥","keren sangat , selalu . sukses",Lainnya,Positif
26891,"masya Allah keren bangett, sukses selaluu🔥🔥👏👏","allah keren sangat , sukses selaluu",Lainnya,Positif
26892,Keren banget! 🥳,keren sekali !,Lainnya,Positif
26893,Kereeen abis,keren habis,Lainnya,Positif
26894,Keren polll semangat 😍🙌,keren semangat,Lainnya,Positif
26895,"wihh masyaallah keren banget!! 😻😻👏🏻👏🏻 memang sudah seharusnya anak muda meluangkan waktunya untuk mengikuti kegiatan seperti ini. selain menambah pengalaman, kita jg dapat mengembangkan dan menyalurkan minat bakat kita melalui event2 seperti ini. tetap semangat untuk seluruh anak muda indonesia, tetaplah menginspirasi dan menciptakan inovasi2 baru! 👏🏻🙌🏻","masyaallah keren sekali ! memang sudah anak muda meluangkan mengikuti . menambah pengalaman , mengembangkan menyalurkan minat bakat melalui . tetap semangat anak muda indonesia , tetap menginspirasi menciptakan inovasi baru !",Lainnya,Positif
26899,Wih kerenn abis 👏👏,wih keren habis,Lainnya,Positif
26900,Menyala abangku🔥🔥🔥🔥🔥,menyala abang,Lainnya,Netral
26901,Kerenn bangett🔥🔥,keren sangat,Lainnya,Positif
26902,Keren bangett🔥🔥,keren sangat,Lainnya,Positif
26903,"WAHH KEREN BANGETT, NYALAKAN SENDIRI ABANGKUUU🔥🔥","keren sangat , nyala abang",Lainnya,Positif
26904,keren bangett🔥. tetap semangat dan pantang menyerah🔥🔥,keren sangat . tetap semangat pantang menyerah,Lainnya,Positif
26905,keren sekali🔥🔥,keren sekali,Lainnya,Positif
26906,keren bgt semoga sukses selalu,keren banget moga sukses selalu,Lainnya,Positif
26907,Absolutely Amazing 💙💙💙,sangat kagum,Lainnya,Netral
26916,Bagus..,bagus .,Lainnya,Positif
26922,Altera….❤️❤️❤️🔥🔥🔥,altera .,Lainnya,Netral
26923,Nice one Altera 🔥🔥,bagus altera,Lainnya,Positif
26924,"Anak"" hebaattt.. 👏",anak .,Lainnya,Negatif
26925,Menyala kak Daffa🔥🔥🔥👏,menyala kakak,Lainnya,Netral
26927,Go Altera... Goooo.... 🔥🔥🔥🔥,go altera . .,Lainnya,Netral
26928,Gaasssa pooollll..... Altera🔥 menyala abangku 🔥🔥🔥,. altera menyala abang,Lainnya,Netral
26929,Bravo Altera 🔥🔥🔥🔥,bravo altera,Lainnya,Netral
26931,Wani... Altera 🔥🔥🔥,wani . altera,Lainnya,Netral
26933,Altera....tunjukan pesonamu...🔥🔥🔥,altera . tunjukan pesona .,Lainnya,Netral
26934,Keren sukses sll,keren sukses selalu,Lainnya,Positif
26935,Sukses kak Mika and friends 🔥🔥 @miikaaaila @fefycreative,sukses kakak mika and,Lainnya,Positif
26936,Kerennnn 😍😍. Semoga sukses!,keren . moga sukses !,Lainnya,Positif
26939,😍😍😍 kereeen mba nadaaa 😍😍😍,keren mbak,Lainnya,Positif
26940,Yang main biola kayak kenal....semangat kakak👏👏👏,main biola kenal . semangat kakak,Lainnya,Netral
26941,Sukses selalu altera band 👍,sukses selalu altera band,Lainnya,Positif
26942,masyaAllah keren bgtt🔥🙌,masyaallah keren sangat,Lainnya,Positif
26944,MasyaAllah jossss kerenn polll👏👏🔥🔥,masyaallah keren,Lainnya,Positif
26945,MASYALLAHH TABARAKKALLAHHH KEREN BGTT😍,keren sangat,Lainnya,Positif
26948,"Kerennn banget🔥🔥, semangat terus yaaa👏","keren sekali , semangat",Lainnya,Positif
26949,"Keren sekali bisa menjadi inspirasi anak muda di zaman sekarang, masih banyak anak muda yang pergi ke warung, merokok, bahkan melakukan hal-hal yang negatif lainnya. Dengan melakukan hal positif seperti berkarya seperti ini, dapat menciptakan generasi emas yang sehat. 😍👏🔥🙌","keren sekali inspirasi anak muda zaman sekarang , banyak anak muda pergi warung , merokok , melakukan negatif . melakukan positif berkarya , menciptakan generasi emas sehat .",Lainnya,Negatif
26950,Menyala altera 🔥,menyala altera,Lainnya,Netral
26951,kerenn smngtttt🙌🔥🔥🔥,keren semangat,Lainnya,Positif
26952,Keren!! Semangat!! terus berkarya 🔥,keren ! semangat ! berkarya,Lainnya,Positif
26954,wuiikkk keren sekalii !!,keren sekalii !,Lainnya,Positif
26956,"masyaAllah menyala altera, sukses terus ya🔥🔥🔥","masyaallah menyala altera , sukses",Lainnya,Positif
26957,WOWWW kerenn bangettt Alteraa! maju terusss❕❕,wo sangat altera ! maju,Lainnya,Netral
26958,Go go go Altera,go go go altera,Lainnya,Netral
26959,You are the best nak 😍,are terbaik nak,Lainnya,Netral
26960,Kerennnnn Altera❤️,keren altera,Lainnya,Positif
26962,Nyalain sendiri Altera 🔥🔥🔥🙌🙌🙌,hidup altera,Lainnya,Netral
26965,best performance for you (the keyboardist) 🔥🔥,terbaik performa,Lainnya,Netral
26971,👏👏👏👏👏👏 sukses selalu bang,sukses selalu bang,Lainnya,Positif
26973,MasyaAllah sukses selalu ✨😍,masyaallah sukses selalu,Lainnya,Positif
26978,Menyala abang ku🔥🔥🔥,menyala abang ku,Lainnya,Netral
26981,MENYALA ALTERA BAND KUUUU,menyala altera band,Lainnya,Netral
26987,Sukses dan selalu berkibar,sukses selalu berkibar,Lainnya,Positif
26988,Menyala altera,menyala altera,Lainnya,Netral
26989,"Muantappp, tambah jooss aja PDSM","mantap , pdam",Pelayanan,Positif
26992,"Tdk untuk daerah kami di seputaran jagalan bapak, tiap hari kami menunggu air keluar  mulai jam 8-9mlm sampai jam 5 pagi , setelah itu tdk keluar samasekali, mohon di tindaklanjuti bapak🙏","tidak daerah jagalan , menunggu air keluar jam malam sampai jam pagi , tidak keluar , mohon tindak lanjut",Air Tidak Mengalir,Negatif
26993,"@nennyfebri77  selamat malam bu Nennyfebri , mohon maaf atas ketidaknyamanannya. Bisa dibantu alamat lengkapnya melalui  DM ibu. Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore, atau appstore. Terimakasih -G","selamat malam bu nennyfebri , mohon maaf ketidaknyamanan . bantu alamat lengkap melalui pesan ibu . respon cepat pengaduan melalui aplikasi cis pdam unduh playstore , appstore . terima kasih ga",Pelayanan,Positif
26994,Daerah jetis kulon dari kemarin sore sampai sekarang air tidak mengalir sama sekali,daerah jetis kulon sore sampai sekarang air tidak mengalir sekali,Air Tidak Mengalir,Negatif
26997,Tambak Laban mati nyala airnya pak keluar kecil sekali dari Senin sampai Kamis,tambak laban mati hidup air keluar kecil sekali sampai kamis,Air Tidak Mengalir,Negatif
26999,@pdamsuryasembada tambak Laban 67a,tambak laban,Lainnya,Negatif
27000,@linaasetyo baik bu kami follow up ke petugas 🙏🏽,bu ikuti unggah petugas,Pelayanan,Netral
27001,Mantap sat set semangat 💪💪💪,mantap sat set semangat,Lainnya,Positif
27002,@yudianto6950 terima kasih supportnya Mas Yudi 🔥,terima kasih dukung mas yudi,Lainnya,Positif
27005,@pdamsuryasembada baik. Terimakasih,. terima kasih,Lainnya,Positif
27006,mulai pagi tadi air mati di daerah pandugo rungkut,pagi air mati daerah pandugo rungkut,Air Tidak Mengalir,Negatif
27007,"@atty_susila Selamat sore Ibu Atty, mohon maaf atas ketidaknyamanannya. Mohon mengirimkan alamt lengkapnya via DM. Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore atau appstore. Terima kasih -d","selamat sore ibu atty , mohon maaf ketidaknyamanan . mohon mengirimkan alamat lengkap via pesan . respon cepat pengaduan melalui aplikasi cis pdam unduh playstore appstore . terima kasih",Pelayanan,Positif
27008,"Tagihan air dirumah sy membengkak april ini, melebihi 10x lipat tarif rumah tangga😢","tagihan air rumah membengkak april , melebihi lipat tarif rumah tangga",Harga,Positif
27010,"AIR KECIL JL ARJUNA, KELUAR KALO MALAM SAJA. GIMANA INI PDAM, MAU LEBARAN JUGA, KAN REPOT JADI NYA","air kecil jalan arjuna , keluar malam . pdam , lebaran , kan repot nya",Air Tidak Mengalir,Negatif
27012,Air daerah siwalankerto mati lagi kenapa ya,air daerah siwalankerto mati,Air Tidak Mengalir,Negatif
27015,"Kenapa pada saat malam hari pompa pendorong air dihidupkan cuma 1/2 jam, terimakasih","malam pompa pendorong air hidup jam , terima kasih",Air Tidak Mengalir,Negatif
27019,Gimana min..tolong update utk area kejawan gebang kenapa air pdam mati,admin . pembaruan area kejawan gebang air pdam mati,Air Tidak Mengalir,Negatif
27020,@pdamsuryasembada kapan selesainya?,kapan selesai ?,Lainnya,Netral
27024,@pdamsuryasembada hrusnya update pemberitahuan min jadi kita yg daerah sini bs siaga tampung air. Biasanya kan ada info pemberitahuan loh min. Bahkan saat sy bkin laporan malah yg cs nyabtdk tau di lapangan ada apa dan malah tnya ke sy kiraw di daerah sini ada pekerjaan pdam ndak. Kan lucu min,harus pembaruan pemberitahuan admin daerah siaga tampung air . kan ada informasi pemberitahuan loh admin . laporan pelayanan pelanggan lapangan ada kira daerah ada pekerjaan pdam tidak . kan lucu admin,Pelayanan,Netral
27029,@manrisk.id Cek @manrisk.id untuk manajemen risiko lebih baik dengan integrasi teknologi,. id cek . id manajemen risiko lebih integrasi teknologi,Lainnya,Netral
27030,@manrisk.id terima kasih 🙏🏽,. id terima kasih,Lainnya,Positif
27031,"Mantap sat set ,semoga berkah👍👍","mantap sat set , moga berkah",Lainnya,Positif
27034,Raya Tengger air mati min.. tidak ada info apa2 tiba2 air ikut mudik.,raya tengger air mati admin . tidak ada informasi air mudik .,Air Tidak Mengalir,Negatif
27035,"@denycaeme @faradillaaptri selamat malam Pak denycaeme , mohon maaf atas ketidaknyamanannya. Bisa dibantu alamat lengkapnya melalui  DM Pak. Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore, atau appstore. Terimakasih -G","selamat malam denycaeme , mohon maaf ketidaknyamanan . bantu alamat lengkap melalui pesan . respon cepat pengaduan melalui aplikasi cis pdam unduh playstore , appstore . terima kasih ga",Pelayanan,Positif
27036,@pdamsuryasembada malam kak.  Barusan mulai kluar air walau masih kecil. Nanti malam kalau masih terkendala besuk saya share alamat d DM. Terimakasih fast respon nya kakmin.,malam kakak . barusan keluar air kecil . malam terkendala besuk alamat pesan . terima kasih cepat respon nya .,Air Tidak Mengalir,Negatif
27037,"@denycaeme sama2 pak senang bisa membantu. Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore, atau appstore. Terimakasih -G","senang . respon cepat pengaduan melalui aplikasi cis pdam unduh playstore , appstore . terima kasih ga",Pelayanan,Netral
27038,Sehat selalu para pejuang 🔥 menyala abange,sehat selalu pejuang menyala abang,Lainnya,Netral
27042,"Aamiin..🤲🤲🤲semoga kedepannya PDAM Surya sembada lebih baik lagi ,dan lebih maju ,tetap semangat dan sat set untuk warga Surabaya","aamiin . moga pdam surya sembada lebih , lebih maju , tetap semangat sat set warga surabaya",Lainnya,Positif
27044,Undiannya tiap berapa bulan ini min ?,undian admin ?,Lainnya,Netral
27049,Kesulitan login meskipun pakai nomer tlpn yg terdaftar atau nomer tlpn baru,kesulitan login meskipun pakai nomor telepon terdaftar nomor telepon baru,Pelayanan,Netral
27052,Air daerah jagiran tambaksari kenapa keruh sekali berwarna coklat dan bau. Sangat tidak layak dibuat mandi.,air daerah jagiran tambaksari keruh sekali berwarna coklat bau . sangat tidak layak mandi .,Air Kotor/Bau,Negatif
27055,"Pagi ini, Selasa tanggal 02 April 2024 PADAM Karah dan Jambangan mati peeeeeetttt sejak kam 02.30wib dini pagi tadi sampe skrg jam 09.47wib.. piye jal?? Masak opo ora? Mandi opo ora?? Toren sampe entek loh minnn...🙄🙄🙄🙄","pagi , tanggal april padam karah jambangan mati kam . pagi sampai sekarang jam . . jal ? masak tidak ? mandi tidak ? tangki sampai habis loh admin .",Air Tidak Mengalir,Negatif
27058,"Di jambangan juga mati air nya,","jambangan mati air nya ,",Air Tidak Mengalir,Negatif
27062,Saya d Manyar sambongan ga dapet ya pak,manyar sambongan ga,Lainnya,Negatif
27064,"Tiap pagi air mati terus di daerah manyar sabrangan min, 😢😢","pagi air mati daerah manyar sabrangan admin ,",Air Tidak Mengalir,Negatif
27066,Aliran air msh belum menyala di Gubeng Kertajaya Karangwismo,aliran air belum menyala gubeng kertajaya karangwismo,Air Tidak Mengalir,Negatif
27067,"Darmokali juga mati dari pagi tadi, dan belum ada tanda tanda air nyala lagi.","darmokali mati pagi , belum ada tanda tanda air hidup .",Air Tidak Mengalir,Negatif
27079,Area tambak Wedi air mati dari pagi sampai sekarang.. sampai kpn,area tambak takut air mati pagi sampai sekarang . sampai kapan,Air Tidak Mengalir,Negatif
27081,@pdamsuryasembada area tambak Wedi baru blm keluar ya..kn sudah selesai perbaikan nya,area tambak takut baru belum keluar . kan sudah selesai perbaikan nya,Air Tidak Mengalir,Negatif
27082,@pdamsuryasembada  area tambak Wedi baru kok blm keluar ya kn udah perbaikan,area tambak takut baru belum keluar kan sudah perbaikan,Air Tidak Mengalir,Negatif
27088,"Aliran air PDAM di wilayah Gubeng Kertajaya Karangwismo tidak menyala sejak tadi pagi, mohon perhatian dan pelayanan,nya @pdamsuryasembada","aliran air pdam wilayah gubeng kertajaya karangwismo tidak menyala pagi , mohon perhatian pelayanan , nya",Air Tidak Mengalir,Negatif
27089,Di manukan tama debit air kecil sekali bahkan tidak menyala sejak ada perbaikan jalan,manukan tama debit air kecil sekali tidak menyala ada perbaikan jalan,Air Tidak Mengalir,Negatif
27090,"@ultramilk_ operasional toko jadi terhambat, sudah chat lewat whatsapp tidak ada petugas yang datang","operasional toko terhambat , sudah chat whatsapp tidak ada petugas datang",Pelayanan,Negatif
27091,Mohon dicek...pertigaan kalirungkut..damkar...bak kontrol atau apa itu namanya...saya rasa mengeluarkan air..shg di titik tsb selalu terendam air...matur nuwun @pdamsuryasembada,mohon cek . pertigaan kali rungkut . damkar . bak kontrol nama . mengeluarkan air . titik tsb selalu terendam air . matur nuwun,Air Tidak Mengalir,Negatif
27097,Terima kasih atas sat set nya,terima kasih sat set nya,Lainnya,Positif
27101,"@pdamsuryasembada Box culvert gak mari"" satu wilayah belum selesai pengerjaan Box culvert,nya ini pengerjaan Box culvert lagi, segera perbaiki dan cek!!! Hidup di perkotaan seperti hidup di Padang pasir kekurangan air👎👎👎👎","kotak culvert tidak mari wilayah belum selesai pengerjaan kotak culvert , nya pengerjaan kotak culvert , cek ! hidup perkotaan hidup padang pasir kekurangan air",Air Tidak Mengalir,Negatif
27102,"Wilayah Keputih Tegal Timur Air nya tidak nyala sejak  minggu kemarin, apakah penyebabnya pemasangan box culvert, kalo iya, tolong SECEPATNYA SELESAIKAN MASALAH INI @pdamsuryasembada","wilayah keputih tegal timur air nya tidak hidup , pemasangan kotak culvert , , secepatnya selesai",Air Tidak Mengalir,Negatif
27107,"Selamat malam, saya Sugiarto, warga simo kuwagean, mohon bantuan, untuk perbaikan pipa PDAM yang terkena box Calvert, terima kasih 🙏","selamat malam , , warga simo kwagean , mohon bantuan , perbaikan pipa pdam terkena kotak culvert , terima kasih",Lainnya,Positif
27109,Sukses selalu untuk maju,sukses selalu maju,Lainnya,Positif
27110,@misanthropic_man pantes aja gabisa airnya,pantas gabisa air,Air Tidak Mengalir,Negatif
27111,Haloo minnn untuk pdam di ngagel dadi 1 belum bisa ya???,haloo admin pdam ngagel belum ?,Lainnya,Netral
27113,@pdamsuryasembada belum mengalir sama sekali,belum mengalir sekali,Air Tidak Mengalir,Netral
27116,"Ngagel Dadi I airnya skrg cuma menyala kecil, cuma bisa di lantai 1, gak kuat ngangkat ke lt.2 buat isi tandon. 😢 Sampai kapan miin, udah berhari-hari. 😢","ngagel air sekarang menyala kecil , lantai , tidak kuat angkat lantai . isi tandon . sampai kapan , sudah berhari .",Air Tidak Mengalir,Netral
27118,Mantap sat set 👍👍,mantap sat set,Lainnya,Positif
27120,Mulyo indah grup,mulyo indah grup,Lainnya,Negatif
27121,Alhamdulillah bisa mengikuti @perpamsi 👍🙏,alhamdulillah mengikuti,Lainnya,Positif
27123,Area Jemur Andayani mati air sejak pukul 13.30 WIB hari ini sampai sekarang tidak ada informasi apapun di IGnya @pdamsuryasembada sudah hampir setengah hari dan tidak ada info estimasinya kapan selesai.,area jemur andayani mati air . sampai sekarang tidak ada informasi apapun instagram sudah hampir tidak ada informasi estimasi kapan selesai .,Air Tidak Mengalir,Negatif
27126,"@aggtthhaaa selamat pagi, mohon maaf maaf atas ketidaknyamanannya, silahkan DM data pelanggannya utk kami tindaklanjuti. Utk respon cepat pengaduan dpt mengadu","selamat pagi , mohon maaf maaf ketidaknyamanan , silahkan pesan data pelanggan tindak lanjut . respon cepat pengaduan mengadu",Pelayanan,Positif
27128,Sertivikat belum masuk,sertifikat belum masuk,Lainnya,Positif
27129,Min air di bringin mati kok ga ada update,admin air bringin mati ga ada pembaruan,Air Tidak Mengalir,Negatif
27131,Ia min kenapa bringin mati? Apa ada kaitannya pembongkaran jalan depan kecamatan.. sedih min puasa2 air mati😭,admin bringin mati ? ada kaitan pembongkaran jalan kecamatan . sedih admin puasa air mati,Air Tidak Mengalir,Negatif
27132,@pdamsuryasembada sdh mengalir min terimakasih,sudah mengalir admin terima kasih,Lainnya,Positif
27135,@pdamsuryasembada selamat malam sudah nyala jam 5 sore tadi mulai mengecil sekarang sudah lancar kembali🙏,selamat malam sudah hidup jam sore mengecil sekarang sudah lancar,Air Tidak Mengalir,Positif
27137,jambangan mati min air nya?,jambangan mati admin air nya ?,Air Tidak Mengalir,Negatif
27139,Cakk ojok lali nggowo antangin ta tolakangin gae jogo² mawon🔥,lali bawa antangin ta tolakangin pakai jaga mawon,Lainnya,Negatif
27142,Daerah manuar sabrangan juga gangguan min... Kapan selesainya ya??,daerah manyar sabrangan gangguan admin . kapan selesai ?,Air Tidak Mengalir,Netral
27144,Min daerah Kapasari DKA air mati seharian smpe hari ini. Knp ya?,admin daerah kapasari air mati seharian sampai . ?,Air Tidak Mengalir,Negatif
